Date,Item,Sales (Qty),Weather,Event,Sales (Qty)_lag_1,Sales (Qty)_lag_2,Sales (Qty)_lag_3,Sales (Qty)_lag_4,Sales (Qty)_lag_5,Sales (Qty)_lag_6,Sales (Qty)_lag_7,Day of Week,Month
2023-01-07,Pizza,37,Cloudy,Festival,58.0,41.0,47.0,41.0,47.0,55.0,56.0,5,1
2023-01-07,Pasta,56,Cloudy,None,37.0,58.0,41.0,47.0,41.0,47.0,55.0,5,1
2023-01-07,Burger,49,Rainy,Holiday,56.0,37.0,58.0,41.0,47.0,41.0,47.0,5,1
2023-01-07,Pizza,41,Sunny,None,49.0,56.0,37.0,58.0,41.0,47.0,41.0,5,1
2023-01-07,Pasta,58,Rainy,None,41.0,49.0,56.0,37.0,58.0,41.0,47.0,5,1
2023-01-07,Pasta,42,Rainy,Festival,58.0,41.0,49.0,56.0,37.0,58.0,41.0,5,1
2023-01-07,Pizza,60,Sunny,Festival,42.0,58.0,41.0,49.0,56.0,37.0,58.0,5,1
2023-01-07,Burger,54,Rainy,None,60.0,42.0,58.0,41.0,49.0,56.0,37.0,5,1
2023-01-07,Burger,61,Rainy,None,54.0,60.0,42.0,58.0,41.0,49.0,56.0,5,1
2023-01-07,Pizza,40,Rainy,Festival,61.0,54.0,60.0,42.0,58.0,41.0,49.0,5,1
2023-01-07,Pizza,62,Cloudy,None,40.0,61.0,54.0,60.0,42.0,58.0,41.0,5,1
2023-01-07,Burger,50,Sunny,None,62.0,40.0,61.0,54.0,60.0,42.0,58.0,5,1
2023-01-07,Pizza,54,Rainy,Festival,50.0,62.0,40.0,61.0,54.0,60.0,42.0,5,1
2023-01-07,Pizza,63,Sunny,Holiday,54.0,50.0,62.0,40.0,61.0,54.0,60.0,5,1
2023-01-07,Pasta,40,Sunny,None,63.0,54.0,50.0,62.0,40.0,61.0,54.0,5,1
2023-01-08,Pasta,45,Rainy,Holiday,40.0,63.0,54.0,50.0,62.0,40.0,61.0,6,1
2023-01-08,Pasta,43,Sunny,None,45.0,40.0,63.0,54.0,50.0,62.0,40.0,6,1
2023-01-08,Pasta,62,Cloudy,None,43.0,45.0,40.0,63.0,54.0,50.0,62.0,6,1
2023-01-08,Pizza,59,Rainy,Holiday,62.0,43.0,45.0,40.0,63.0,54.0,50.0,6,1
2023-01-08,Pizza,46,Cloudy,Holiday,59.0,62.0,43.0,45.0,40.0,63.0,54.0,6,1
2023-01-08,Pizza,53,Sunny,Holiday,46.0,59.0,62.0,43.0,45.0,40.0,63.0,6,1
2023-01-08,Pizza,50,Rainy,Holiday,53.0,46.0,59.0,62.0,43.0,45.0,40.0,6,1
2023-01-08,Pizza,56,Cloudy,Festival,50.0,53.0,46.0,59.0,62.0,43.0,45.0,6,1
2023-01-08,Burger,46,Cloudy,Festival,56.0,50.0,53.0,46.0,59.0,62.0,43.0,6,1
2023-01-08,Burger,62,Cloudy,Festival,46.0,56.0,50.0,53.0,46.0,59.0,62.0,6,1
2023-01-08,Burger,54,Rainy,Festival,62.0,46.0,56.0,50.0,53.0,46.0,59.0,6,1
2023-01-08,Pizza,30,Rainy,None,54.0,62.0,46.0,56.0,50.0,53.0,46.0,6,1
2023-01-08,Burger,48,Rainy,None,30.0,54.0,62.0,46.0,56.0,50.0,53.0,6,1
2023-01-08,Pasta,62,Sunny,None,48.0,30.0,54.0,62.0,46.0,56.0,50.0,6,1
2023-01-08,Burger,62,Rainy,Holiday,62.0,48.0,30.0,54.0,62.0,46.0,56.0,6,1
2023-01-08,Pizza,63,Cloudy,Festival,62.0,62.0,48.0,30.0,54.0,62.0,46.0,6,1
2023-01-08,Pizza,55,Sunny,Holiday,63.0,62.0,62.0,48.0,30.0,54.0,62.0,6,1
2023-01-08,Burger,55,Cloudy,None,55.0,63.0,62.0,62.0,48.0,30.0,54.0,6,1
2023-01-08,Pasta,56,Cloudy,Holiday,55.0,55.0,63.0,62.0,62.0,48.0,30.0,6,1
2023-01-08,Burger,55,Sunny,None,56.0,55.0,55.0,63.0,62.0,62.0,48.0,6,1
2023-01-08,Burger,52,Cloudy,Festival,55.0,56.0,55.0,55.0,63.0,62.0,62.0,6,1
2023-01-08,Burger,55,Rainy,Festival,52.0,55.0,56.0,55.0,55.0,63.0,62.0,6,1
2023-01-08,Pasta,58,Cloudy,Holiday,55.0,52.0,55.0,56.0,55.0,55.0,63.0,6,1
2023-01-08,Burger,42,Rainy,Holiday,58.0,55.0,52.0,55.0,56.0,55.0,55.0,6,1
2023-01-08,Pizza,44,Rainy,Festival,42.0,58.0,55.0,52.0,55.0,56.0,55.0,6,1
2023-01-08,Pasta,54,Cloudy,Holiday,44.0,42.0,58.0,55.0,52.0,55.0,56.0,6,1
2023-01-08,Burger,48,Sunny,Holiday,54.0,44.0,42.0,58.0,55.0,52.0,55.0,6,1
2023-01-08,Pasta,54,Rainy,Holiday,48.0,54.0,44.0,42.0,58.0,55.0,52.0,6,1
2023-01-08,Pizza,52,Rainy,Holiday,54.0,48.0,54.0,44.0,42.0,58.0,55.0,6,1
2023-01-08,Pizza,43,Sunny,None,52.0,54.0,48.0,54.0,44.0,42.0,58.0,6,1
2023-01-08,Pizza,47,Rainy,Festival,43.0,52.0,54.0,48.0,54.0,44.0,42.0,6,1
2023-01-08,Burger,58,Rainy,Holiday,47.0,43.0,52.0,54.0,48.0,54.0,44.0,6,1
2023-01-08,Pasta,54,Cloudy,None,58.0,47.0,43.0,52.0,54.0,48.0,54.0,6,1
2023-01-08,Pasta,45,Sunny,Festival,54.0,58.0,47.0,43.0,52.0,54.0,48.0,6,1
2023-01-08,Pizza,61,Rainy,Holiday,45.0,54.0,58.0,47.0,43.0,52.0,54.0,6,1
2023-01-08,Pasta,41,Rainy,Festival,61.0,45.0,54.0,58.0,47.0,43.0,52.0,6,1
2023-01-08,Burger,46,Cloudy,Festival,41.0,61.0,45.0,54.0,58.0,47.0,43.0,6,1
2023-01-08,Pizza,45,Sunny,None,46.0,41.0,61.0,45.0,54.0,58.0,47.0,6,1
2023-01-08,Pasta,45,Cloudy,Holiday,45.0,46.0,41.0,61.0,45.0,54.0,58.0,6,1
2023-01-08,Pizza,49,Cloudy,Festival,45.0,45.0,46.0,41.0,61.0,45.0,54.0,6,1
2023-01-08,Pizza,38,Rainy,Festival,49.0,45.0,45.0,46.0,41.0,61.0,45.0,6,1
2023-01-08,Pasta,59,Sunny,Festival,38.0,49.0,45.0,45.0,46.0,41.0,61.0,6,1
2023-01-08,Pasta,66,Rainy,None,59.0,38.0,49.0,45.0,45.0,46.0,41.0,6,1
2023-01-08,Burger,44,Rainy,None,66.0,59.0,38.0,49.0,45.0,45.0,46.0,6,1
2023-01-08,Pasta,46,Rainy,None,44.0,66.0,59.0,38.0,49.0,45.0,45.0,6,1
2023-01-08,Pizza,48,Sunny,Festival,46.0,44.0,66.0,59.0,38.0,49.0,45.0,6,1
2023-01-08,Pizza,56,Cloudy,Holiday,48.0,46.0,44.0,66.0,59.0,38.0,49.0,6,1
2023-01-08,Pizza,54,Sunny,Holiday,56.0,48.0,46.0,44.0,66.0,59.0,38.0,6,1
2023-01-08,Pasta,52,Sunny,Festival,54.0,56.0,48.0,46.0,44.0,66.0,59.0,6,1
2023-01-08,Burger,37,Cloudy,None,52.0,54.0,56.0,48.0,46.0,44.0,66.0,6,1
2023-01-08,Pasta,47,Cloudy,Holiday,37.0,52.0,54.0,56.0,48.0,46.0,44.0,6,1
2023-01-08,Pizza,47,Sunny,Festival,47.0,37.0,52.0,54.0,56.0,48.0,46.0,6,1
2023-01-08,Pizza,54,Rainy,Festival,47.0,47.0,37.0,52.0,54.0,56.0,48.0,6,1
2023-01-08,Burger,45,Cloudy,None,54.0,47.0,47.0,37.0,52.0,54.0,56.0,6,1
2023-01-08,Pizza,57,Cloudy,Holiday,45.0,54.0,47.0,47.0,37.0,52.0,54.0,6,1
2023-01-08,Pasta,49,Cloudy,Festival,57.0,45.0,54.0,47.0,47.0,37.0,52.0,6,1
2023-01-08,Burger,59,Sunny,Holiday,49.0,57.0,45.0,54.0,47.0,47.0,37.0,6,1
2023-01-08,Pizza,55,Rainy,Festival,59.0,49.0,57.0,45.0,54.0,47.0,47.0,6,1
2023-01-08,Pizza,48,Cloudy,None,55.0,59.0,49.0,57.0,45.0,54.0,47.0,6,1
2023-01-08,Burger,41,Sunny,Holiday,48.0,55.0,59.0,49.0,57.0,45.0,54.0,6,1
2023-01-08,Burger,51,Rainy,None,41.0,48.0,55.0,59.0,49.0,57.0,45.0,6,1
2023-01-09,Pasta,44,Cloudy,Festival,51.0,41.0,48.0,55.0,59.0,49.0,57.0,0,1
2023-01-09,Pizza,60,Rainy,None,44.0,51.0,41.0,48.0,55.0,59.0,49.0,0,1
2023-01-09,Pasta,48,Rainy,Holiday,60.0,44.0,51.0,41.0,48.0,55.0,59.0,0,1
2023-01-09,Pasta,50,Cloudy,Festival,48.0,60.0,44.0,51.0,41.0,48.0,55.0,0,1
2023-01-09,Burger,42,Rainy,Festival,50.0,48.0,60.0,44.0,51.0,41.0,48.0,0,1
2023-01-09,Pizza,54,Cloudy,Festival,42.0,50.0,48.0,60.0,44.0,51.0,41.0,0,1
2023-01-09,Pizza,62,Cloudy,Festival,54.0,42.0,50.0,48.0,60.0,44.0,51.0,0,1
2023-01-09,Burger,49,Cloudy,Festival,62.0,54.0,42.0,50.0,48.0,60.0,44.0,0,1
2023-01-09,Burger,47,Sunny,Holiday,49.0,62.0,54.0,42.0,50.0,48.0,60.0,0,1
2023-01-09,Burger,39,Sunny,Festival,47.0,49.0,62.0,54.0,42.0,50.0,48.0,0,1
2023-01-09,Pizza,48,Rainy,None,39.0,47.0,49.0,62.0,54.0,42.0,50.0,0,1
2023-01-09,Pasta,44,Rainy,Holiday,48.0,39.0,47.0,49.0,62.0,54.0,42.0,0,1
2023-01-09,Burger,38,Sunny,None,44.0,48.0,39.0,47.0,49.0,62.0,54.0,0,1
2023-01-09,Pasta,49,Sunny,None,38.0,44.0,48.0,39.0,47.0,49.0,62.0,0,1
2023-01-09,Pasta,53,Rainy,None,49.0,38.0,44.0,48.0,39.0,47.0,49.0,0,1
2023-01-09,Pasta,46,Rainy,None,53.0,49.0,38.0,44.0,48.0,39.0,47.0,0,1
2023-01-09,Burger,55,Sunny,None,46.0,53.0,49.0,38.0,44.0,48.0,39.0,0,1
2023-01-09,Burger,53,Rainy,Festival,55.0,46.0,53.0,49.0,38.0,44.0,48.0,0,1
2023-01-09,Pizza,52,Rainy,None,53.0,55.0,46.0,53.0,49.0,38.0,44.0,0,1
2023-01-09,Burger,52,Sunny,Holiday,52.0,53.0,55.0,46.0,53.0,49.0,38.0,0,1
2023-01-09,Pasta,49,Cloudy,None,52.0,52.0,53.0,55.0,46.0,53.0,49.0,0,1
2023-01-09,Burger,49,Sunny,Festival,49.0,52.0,52.0,53.0,55.0,46.0,53.0,0,1
2023-01-09,Pizza,50,Rainy,None,49.0,49.0,52.0,52.0,53.0,55.0,46.0,0,1
2023-01-09,Pizza,50,Cloudy,Festival,50.0,49.0,49.0,52.0,52.0,53.0,55.0,0,1
2023-01-09,Pasta,57,Sunny,Holiday,50.0,50.0,49.0,49.0,52.0,52.0,53.0,0,1
2023-01-09,Pizza,56,Sunny,Festival,57.0,50.0,50.0,49.0,49.0,52.0,52.0,0,1
2023-01-09,Pasta,58,Rainy,Festival,56.0,57.0,50.0,50.0,49.0,49.0,52.0,0,1
2023-01-09,Burger,48,Cloudy,Holiday,58.0,56.0,57.0,50.0,50.0,49.0,49.0,0,1
2023-01-09,Pasta,47,Cloudy,Holiday,48.0,58.0,56.0,57.0,50.0,50.0,49.0,0,1
2023-01-09,Pizza,47,Cloudy,Festival,47.0,48.0,58.0,56.0,57.0,50.0,50.0,0,1
2023-01-09,Pasta,58,Cloudy,Holiday,47.0,47.0,48.0,58.0,56.0,57.0,50.0,0,1
2023-01-09,Pasta,54,Cloudy,Holiday,58.0,47.0,47.0,48.0,58.0,56.0,57.0,0,1
2023-01-09,Pizza,55,Sunny,None,54.0,58.0,47.0,47.0,48.0,58.0,56.0,0,1
2023-01-09,Pasta,42,Rainy,None,55.0,54.0,58.0,47.0,47.0,48.0,58.0,0,1
2023-01-09,Burger,54,Cloudy,Festival,42.0,55.0,54.0,58.0,47.0,47.0,48.0,0,1
2023-01-09,Pasta,44,Rainy,Holiday,54.0,42.0,55.0,54.0,58.0,47.0,47.0,0,1
2023-01-09,Pasta,47,Cloudy,Holiday,44.0,54.0,42.0,55.0,54.0,58.0,47.0,0,1
2023-01-09,Pizza,46,Sunny,Holiday,47.0,44.0,54.0,42.0,55.0,54.0,58.0,0,1
2023-01-09,Pasta,44,Cloudy,None,46.0,47.0,44.0,54.0,42.0,55.0,54.0,0,1
2023-01-09,Pizza,42,Sunny,Holiday,44.0,46.0,47.0,44.0,54.0,42.0,55.0,0,1
2023-01-09,Burger,55,Cloudy,Festival,42.0,44.0,46.0,47.0,44.0,54.0,42.0,0,1
2023-01-09,Pasta,49,Cloudy,Festival,55.0,42.0,44.0,46.0,47.0,44.0,54.0,0,1
2023-01-09,Pasta,61,Sunny,Holiday,49.0,55.0,42.0,44.0,46.0,47.0,44.0,0,1
2023-01-09,Pasta,48,Cloudy,Festival,61.0,49.0,55.0,42.0,44.0,46.0,47.0,0,1
2023-01-10,Pasta,51,Sunny,None,48.0,61.0,49.0,55.0,42.0,44.0,46.0,1,1
2023-01-10,Burger,59,Sunny,None,51.0,48.0,61.0,49.0,55.0,42.0,44.0,1,1
2023-01-10,Burger,60,Rainy,Holiday,59.0,51.0,48.0,61.0,49.0,55.0,42.0,1,1
2023-01-10,Burger,40,Rainy,Festival,60.0,59.0,51.0,48.0,61.0,49.0,55.0,1,1
2023-01-10,Pizza,42,Sunny,Holiday,40.0,60.0,59.0,51.0,48.0,61.0,49.0,1,1
2023-01-10,Pizza,52,Cloudy,Holiday,42.0,40.0,60.0,59.0,51.0,48.0,61.0,1,1
2023-01-10,Pizza,51,Cloudy,Festival,52.0,42.0,40.0,60.0,59.0,51.0,48.0,1,1
2023-01-10,Pasta,41,Sunny,Holiday,51.0,52.0,42.0,40.0,60.0,59.0,51.0,1,1
2023-01-10,Pizza,52,Cloudy,Holiday,41.0,51.0,52.0,42.0,40.0,60.0,59.0,1,1
2023-01-10,Burger,53,Cloudy,None,52.0,41.0,51.0,52.0,42.0,40.0,60.0,1,1
2023-01-10,Pasta,50,Sunny,Holiday,53.0,52.0,41.0,51.0,52.0,42.0,40.0,1,1
2023-01-10,Pasta,57,Cloudy,Holiday,50.0,53.0,52.0,41.0,51.0,52.0,42.0,1,1
2023-01-10,Pizza,55,Cloudy,Festival,57.0,50.0,53.0,52.0,41.0,51.0,52.0,1,1
2023-01-10,Pasta,53,Sunny,Holiday,55.0,57.0,50.0,53.0,52.0,41.0,51.0,1,1
2023-01-10,Pizza,57,Sunny,Festival,53.0,55.0,57.0,50.0,53.0,52.0,41.0,1,1
2023-01-10,Pasta,51,Cloudy,Festival,57.0,53.0,55.0,57.0,50.0,53.0,52.0,1,1
2023-01-10,Burger,48,Rainy,None,51.0,57.0,53.0,55.0,57.0,50.0,53.0,1,1
2023-01-10,Pizza,46,Rainy,None,48.0,51.0,57.0,53.0,55.0,57.0,50.0,1,1
2023-01-10,Pasta,58,Sunny,Holiday,46.0,48.0,51.0,57.0,53.0,55.0,57.0,1,1
2023-01-10,Pizza,57,Sunny,Festival,58.0,46.0,48.0,51.0,57.0,53.0,55.0,1,1
2023-01-10,Burger,36,Cloudy,Festival,57.0,58.0,46.0,48.0,51.0,57.0,53.0,1,1
2023-01-10,Pizza,56,Sunny,Festival,36.0,57.0,58.0,46.0,48.0,51.0,57.0,1,1
2023-01-10,Pizza,50,Cloudy,Holiday,56.0,36.0,57.0,58.0,46.0,48.0,51.0,1,1
2023-01-10,Pizza,55,Sunny,None,50.0,56.0,36.0,57.0,58.0,46.0,48.0,1,1
2023-01-10,Pizza,48,Cloudy,None,55.0,50.0,56.0,36.0,57.0,58.0,46.0,1,1
2023-01-10,Burger,61,Rainy,None,48.0,55.0,50.0,56.0,36.0,57.0,58.0,1,1
2023-01-10,Pasta,37,Cloudy,None,61.0,48.0,55.0,50.0,56.0,36.0,57.0,1,1
2023-01-10,Burger,60,Rainy,Holiday,37.0,61.0,48.0,55.0,50.0,56.0,36.0,1,1
2023-01-10,Pasta,40,Rainy,None,60.0,37.0,61.0,48.0,55.0,50.0,56.0,1,1
2023-01-10,Pizza,56,Cloudy,None,40.0,60.0,37.0,61.0,48.0,55.0,50.0,1,1
2023-01-10,Burger,44,Cloudy,Festival,56.0,40.0,60.0,37.0,61.0,48.0,55.0,1,1
2023-01-10,Burger,37,Sunny,Holiday,44.0,56.0,40.0,60.0,37.0,61.0,48.0,1,1
2023-01-10,Pizza,53,Sunny,None,37.0,44.0,56.0,40.0,60.0,37.0,61.0,1,1
2023-01-10,Pasta,50,Rainy,Festival,53.0,37.0,44.0,56.0,40.0,60.0,37.0,1,1
2023-01-10,Burger,36,Cloudy,None,50.0,53.0,37.0,44.0,56.0,40.0,60.0,1,1
2023-01-10,Pasta,52,Rainy,Holiday,36.0,50.0,53.0,37.0,44.0,56.0,40.0,1,1
2023-01-10,Burger,51,Rainy,None,52.0,36.0,50.0,53.0,37.0,44.0,56.0,1,1
2023-01-10,Pasta,57,Rainy,Festival,51.0,52.0,36.0,50.0,53.0,37.0,44.0,1,1
2023-01-10,Pizza,45,Cloudy,None,57.0,51.0,52.0,36.0,50.0,53.0,37.0,1,1
2023-01-10,Burger,53,Cloudy,Festival,45.0,57.0,51.0,52.0,36.0,50.0,53.0,1,1
2023-01-10,Pasta,48,Sunny,Festival,53.0,45.0,57.0,51.0,52.0,36.0,50.0,1,1
2023-01-10,Burger,57,Cloudy,None,48.0,53.0,45.0,57.0,51.0,52.0,36.0,1,1
2023-01-10,Pizza,47,Cloudy,None,57.0,48.0,53.0,45.0,57.0,51.0,52.0,1,1
2023-01-10,Burger,50,Cloudy,Holiday,47.0,57.0,48.0,53.0,45.0,57.0,51.0,1,1
2023-01-10,Burger,61,Sunny,None,50.0,47.0,57.0,48.0,53.0,45.0,57.0,1,1
2023-01-10,Pizza,52,Rainy,Holiday,61.0,50.0,47.0,57.0,48.0,53.0,45.0,1,1
2023-01-10,Pasta,43,Rainy,Festival,52.0,61.0,50.0,47.0,57.0,48.0,53.0,1,1
2023-01-10,Burger,58,Cloudy,Festival,43.0,52.0,61.0,50.0,47.0,57.0,48.0,1,1
2023-01-10,Burger,49,Sunny,Festival,58.0,43.0,52.0,61.0,50.0,47.0,57.0,1,1
2023-01-10,Pizza,46,Rainy,None,49.0,58.0,43.0,52.0,61.0,50.0,47.0,1,1
2023-01-10,Pasta,55,Sunny,Festival,46.0,49.0,58.0,43.0,52.0,61.0,50.0,1,1
2023-01-10,Pasta,36,Rainy,None,55.0,46.0,49.0,58.0,43.0,52.0,61.0,1,1
2023-01-10,Pasta,49,Rainy,Holiday,36.0,55.0,46.0,49.0,58.0,43.0,52.0,1,1
2023-01-11,Burger,45,Rainy,Holiday,49.0,36.0,55.0,46.0,49.0,58.0,43.0,2,1
2023-01-11,Pasta,47,Sunny,None,45.0,49.0,36.0,55.0,46.0,49.0,58.0,2,1
2023-01-11,Burger,49,Cloudy,None,47.0,45.0,49.0,36.0,55.0,46.0,49.0,2,1
2023-01-11,Pizza,53,Rainy,Festival,49.0,47.0,45.0,49.0,36.0,55.0,46.0,2,1
2023-01-11,Pasta,49,Cloudy,None,53.0,49.0,47.0,45.0,49.0,36.0,55.0,2,1
2023-01-11,Pizza,44,Sunny,None,49.0,53.0,49.0,47.0,45.0,49.0,36.0,2,1
2023-01-11,Pasta,48,Cloudy,None,44.0,49.0,53.0,49.0,47.0,45.0,49.0,2,1
2023-01-11,Burger,57,Cloudy,Festival,48.0,44.0,49.0,53.0,49.0,47.0,45.0,2,1
2023-01-11,Burger,53,Sunny,Holiday,57.0,48.0,44.0,49.0,53.0,49.0,47.0,2,1
2023-01-11,Pizza,43,Rainy,Festival,53.0,57.0,48.0,44.0,49.0,53.0,49.0,2,1
2023-01-11,Pasta,43,Rainy,Holiday,43.0,53.0,57.0,48.0,44.0,49.0,53.0,2,1
2023-01-11,Pasta,58,Rainy,Festival,43.0,43.0,53.0,57.0,48.0,44.0,49.0,2,1
2023-01-11,Pizza,56,Rainy,Festival,58.0,43.0,43.0,53.0,57.0,48.0,44.0,2,1
2023-01-11,Burger,57,Sunny,Festival,56.0,58.0,43.0,43.0,53.0,57.0,48.0,2,1
2023-01-11,Pasta,52,Cloudy,None,57.0,56.0,58.0,43.0,43.0,53.0,57.0,2,1
2023-01-11,Pizza,44,Cloudy,Festival,52.0,57.0,56.0,58.0,43.0,43.0,53.0,2,1
2023-01-11,Burger,50,Cloudy,Festival,44.0,52.0,57.0,56.0,58.0,43.0,43.0,2,1
2023-01-11,Pasta,54,Cloudy,None,50.0,44.0,52.0,57.0,56.0,58.0,43.0,2,1
2023-01-11,Pizza,52,Rainy,None,54.0,50.0,44.0,52.0,57.0,56.0,58.0,2,1
2023-01-11,Pasta,46,Sunny,None,52.0,54.0,50.0,44.0,52.0,57.0,56.0,2,1
2023-01-11,Pizza,40,Rainy,Festival,46.0,52.0,54.0,50.0,44.0,52.0,57.0,2,1
2023-01-11,Pasta,54,Cloudy,Festival,40.0,46.0,52.0,54.0,50.0,44.0,52.0,2,1
2023-01-11,Burger,37,Cloudy,Festival,54.0,40.0,46.0,52.0,54.0,50.0,44.0,2,1
2023-01-11,Pasta,47,Rainy,Holiday,37.0,54.0,40.0,46.0,52.0,54.0,50.0,2,1
2023-01-11,Burger,60,Rainy,Festival,47.0,37.0,54.0,40.0,46.0,52.0,54.0,2,1
2023-01-11,Burger,62,Cloudy,Festival,60.0,47.0,37.0,54.0,40.0,46.0,52.0,2,1
2023-01-11,Burger,48,Cloudy,None,62.0,60.0,47.0,37.0,54.0,40.0,46.0,2,1
2023-01-11,Pasta,52,Sunny,None,48.0,62.0,60.0,47.0,37.0,54.0,40.0,2,1
2023-01-11,Burger,44,Cloudy,Festival,52.0,48.0,62.0,60.0,47.0,37.0,54.0,2,1
2023-01-11,Pasta,38,Rainy,Holiday,44.0,52.0,48.0,62.0,60.0,47.0,37.0,2,1
2023-01-11,Pasta,43,Rainy,None,38.0,44.0,52.0,48.0,62.0,60.0,47.0,2,1
2023-01-11,Burger,47,Cloudy,Holiday,43.0,38.0,44.0,52.0,48.0,62.0,60.0,2,1
2023-01-11,Pizza,63,Rainy,None,47.0,43.0,38.0,44.0,52.0,48.0,62.0,2,1
2023-01-11,Pizza,43,Sunny,Festival,63.0,47.0,43.0,38.0,44.0,52.0,48.0,2,1
2023-01-11,Burger,48,Rainy,Holiday,43.0,63.0,47.0,43.0,38.0,44.0,52.0,2,1
2023-01-11,Pizza,66,Cloudy,None,48.0,43.0,63.0,47.0,43.0,38.0,44.0,2,1
2023-01-12,Burger,45,Sunny,Holiday,66.0,48.0,43.0,63.0,47.0,43.0,38.0,3,1
2023-01-12,Pizza,50,Sunny,Festival,45.0,66.0,48.0,43.0,63.0,47.0,43.0,3,1
2023-01-12,Pizza,47,Sunny,Festival,50.0,45.0,66.0,48.0,43.0,63.0,47.0,3,1
2023-01-12,Burger,54,Sunny,Festival,47.0,50.0,45.0,66.0,48.0,43.0,63.0,3,1
2023-01-12,Burger,48,Sunny,Holiday,54.0,47.0,50.0,45.0,66.0,48.0,43.0,3,1
2023-01-12,Pasta,45,Sunny,Festival,48.0,54.0,47.0,50.0,45.0,66.0,48.0,3,1
2023-01-12,Pasta,47,Cloudy,Festival,45.0,48.0,54.0,47.0,50.0,45.0,66.0,3,1
2023-01-12,Burger,58,Cloudy,Holiday,47.0,45.0,48.0,54.0,47.0,50.0,45.0,3,1
2023-01-12,Burger,55,Rainy,None,58.0,47.0,45.0,48.0,54.0,47.0,50.0,3,1
2023-01-12,Pasta,65,Sunny,Festival,55.0,58.0,47.0,45.0,48.0,54.0,47.0,3,1
2023-01-12,Pasta,54,Sunny,Holiday,65.0,55.0,58.0,47.0,45.0,48.0,54.0,3,1
2023-01-12,Pizza,57,Sunny,None,54.0,65.0,55.0,58.0,47.0,45.0,48.0,3,1
2023-01-12,Pasta,59,Cloudy,None,57.0,54.0,65.0,55.0,58.0,47.0,45.0,3,1
2023-01-12,Pizza,59,Sunny,Holiday,59.0,57.0,54.0,65.0,55.0,58.0,47.0,3,1
2023-01-12,Pizza,50,Sunny,Holiday,59.0,59.0,57.0,54.0,65.0,55.0,58.0,3,1
2023-01-12,Burger,45,Rainy,Festival,50.0,59.0,59.0,57.0,54.0,65.0,55.0,3,1
2023-01-12,Burger,50,Sunny,Festival,45.0,50.0,59.0,59.0,57.0,54.0,65.0,3,1
2023-01-12,Pasta,46,Rainy,Festival,50.0,45.0,50.0,59.0,59.0,57.0,54.0,3,1
2023-01-12,Pizza,52,Cloudy,Festival,46.0,50.0,45.0,50.0,59.0,59.0,57.0,3,1
2023-01-12,Pasta,35,Rainy,None,52.0,46.0,50.0,45.0,50.0,59.0,59.0,3,1
2023-01-12,Pasta,45,Rainy,Festival,35.0,52.0,46.0,50.0,45.0,50.0,59.0,3,1
2023-01-12,Burger,55,Sunny,Festival,45.0,35.0,52.0,46.0,50.0,45.0,50.0,3,1
2023-01-12,Pasta,58,Sunny,Festival,55.0,45.0,35.0,52.0,46.0,50.0,45.0,3,1
2023-01-12,Pasta,59,Cloudy,Holiday,58.0,55.0,45.0,35.0,52.0,46.0,50.0,3,1
2023-01-12,Pasta,44,Sunny,Festival,59.0,58.0,55.0,45.0,35.0,52.0,46.0,3,1
2023-01-12,Pizza,53,Rainy,Holiday,44.0,59.0,58.0,55.0,45.0,35.0,52.0,3,1
2023-01-12,Pizza,36,Rainy,None,53.0,44.0,59.0,58.0,55.0,45.0,35.0,3,1
2023-01-12,Pizza,55,Sunny,Holiday,36.0,53.0,44.0,59.0,58.0,55.0,45.0,3,1
2023-01-12,Pizza,59,Sunny,None,55.0,36.0,53.0,44.0,59.0,58.0,55.0,3,1
2023-01-12,Pizza,41,Sunny,Holiday,59.0,55.0,36.0,53.0,44.0,59.0,58.0,3,1
2023-01-12,Burger,47,Rainy,None,41.0,59.0,55.0,36.0,53.0,44.0,59.0,3,1
2023-01-12,Burger,53,Sunny,Festival,47.0,41.0,59.0,55.0,36.0,53.0,44.0,3,1
2023-01-12,Pizza,59,Rainy,Festival,53.0,47.0,41.0,59.0,55.0,36.0,53.0,3,1
2023-01-12,Pizza,48,Cloudy,None,59.0,53.0,47.0,41.0,59.0,55.0,36.0,3,1
2023-01-12,Burger,61,Sunny,Festival,48.0,59.0,53.0,47.0,41.0,59.0,55.0,3,1
2023-01-12,Pizza,47,Cloudy,Festival,61.0,48.0,59.0,53.0,47.0,41.0,59.0,3,1
2023-01-12,Pasta,47,Rainy,None,47.0,61.0,48.0,59.0,53.0,47.0,41.0,3,1
2023-01-12,Pasta,55,Cloudy,Holiday,47.0,47.0,61.0,48.0,59.0,53.0,47.0,3,1
2023-01-12,Pasta,61,Rainy,Holiday,55.0,47.0,47.0,61.0,48.0,59.0,53.0,3,1
2023-01-12,Burger,55,Sunny,Festival,61.0,55.0,47.0,47.0,61.0,48.0,59.0,3,1
2023-01-12,Pasta,63,Rainy,Holiday,55.0,61.0,55.0,47.0,47.0,61.0,48.0,3,1
2023-01-12,Pizza,58,Sunny,Holiday,63.0,55.0,61.0,55.0,47.0,47.0,61.0,3,1
2023-01-12,Pizza,52,Sunny,None,58.0,63.0,55.0,61.0,55.0,47.0,47.0,3,1
2023-01-12,Burger,64,Rainy,Holiday,52.0,58.0,63.0,55.0,61.0,55.0,47.0,3,1
